"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments"
"C2011TD","ABMA",6.55,216,"M",NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",4.81,222,"M",NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",4.45,211,"M",NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",5.19,207,"M",NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",4.7,205,"M",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"E0059I","PIPJ",5.8,178,"O","Y","N",NA,70,66,2.5,15,NA,"S","80","38","NO",NA
"E0059I","PIPJ",9.9,184,"M","N","N",NA,58,56,3,10,NA,"S","90","60","NO",NA
"E0059I","PIPJ",9.9,184,"M","N","N",NA,65,63,3,11,NA,"S","90","60","NO",NA
"E0059I","PIPJ",10.3,204,"O","N","N",NA,83,81,2,22,NA,"S","25","50","NO",NA
"E0059I","PIPJ",8.5,202,"M","U","N",NA,106,102,3,14,NA,"S","95","130","NO",NA
"E0059I","PIPJ",8.5,202,"M","U","N",NA,94,92,5,14,NA,"S","95","130","NO",NA
"E0059I","PIPJ",10.3,203,"O","U","N",NA,74,70.5,5,15,NA,"S","25","50","NO",NA
"E0059I","PIPJ",7.8,202,"M","U","N",NA,113,111,4.5,13,NA,"S","95","130","NO",NA
"E0059I","PIPJ",7.8,283,"O","Y","N","0.8",153,149,8,21,NA,"S","75","40","NO",NA
"E0059I","PIPJ",10.3,348,"O","N","N",NA,95,84.5,5.5,15,NA,"F","20","40","NO",NA
"E0059I","PIPJ",11.1,341,"O","U","N",NA,119,110,7,14,NA,"S","60","6","NO",NA
"E0059I","PIPJ",10.1,8,"O","Y","N","3.4",220,201,20,19,NA,"S","20","5","NO",NA
"E0059I","PIPJ",10.5,330,"O","U","N",NA,95,90,4,14,NA,"S","90","80","NO",NA
"E0059I","PIPJ",7.6,48,"O","U","N",NA,54,51,3,16,NA,"S","50","35","NO",NA
"E0059I","PIPJ",7.5,96,"O","U","N",NA,74,68,6,12,NA,"S","60","50","NO",NA
"E0059I","PIPJ",8.3,115,"O","N","N",NA,83,77,6,16,NA,"S","50","60","NO",NA
"E0059I","PIPJ",8.3,115,"M","N","N",NA,61,58,2,17,NA,"S","50","60","NO",NA
"E0059I","PIPJ",9.7,147,"M","N","N",NA,76,71,6,12,NA,"S","90","80","NO",NA
"E0059I","PIPJ",9.4,156,"M","N","N",NA,65,60,3,13,NA,"S","100","60","NO",NA
"E0059I","PIPJ",4.7,156,"O","U","N",NA,85,83.5,2,14,NA,"S","80","70","NO",NA
"E0059I","PIPJ",11.2,82,"O","N","N",NA,95,92,5,14,NA,"S","95","70","NO",NA
"E0059I","PIPJ",11.2,83,"M","N","N",NA,71,67,5,12,NA,"S","95","70","NO",NA
"E0059I","PIPJ",10.6,94,"O","U","N",NA,56,56,4,12,NA,"S","90","90","NO",NA
"E0059I","PIPJ",11.3,98,"M","U","N",NA,62,62,2,14,NA,"S","80","80","NO",NA
"E0059I","PIPJ",11.1,102,"O","U","N",NA,74,74,2,13,NA,"S","95","95","NO",NA
"E0054I","PIPJ",2.7,196,"U","N","N",NA,28,24,3,7,NA,"S","50","50","NO",NA
"E0054I","PIPJ",10.6,179,"O","N","N",NA,103,93,9,8,NA,"S","90","65","NO",NA
"E0054I","PIPJ",8.8,242,"O","Y","N","1.4",167,163,2,17,NA,"S","40","40","NO",NA
"E0054I","PIPJ",7.3,271,"O","Y","N","0.6",145,136,7,20,NA,"SG","30","50","NO",NA
"E0054I","PIPJ",11.2,284,"O","Y","N","0.8",152,139,8,20,NA,"S","80","45","NO",NA
"E0054I","PIPJ",8,319,"O","Y","N","0.6",141,137,2,19,NA,"S","50","35","NO",NA
"E0054I","PIPJ",10.3,3,"O","U","N",NA,100,97,2,14,NA,"S","100","75","NO",NA
"E0054I","PIPJ",6.1,7,"O","Y","N","1.7",165,160,4,19,NA,"SF","40","35","NO",NA
"E0054I","PIPJ",9,34,"O","Y","N",NA,107,101,4,20,NA,"SF","30","40","NO",NA
"E0054I","PIPJ",11.1,91,"O","U","N",NA,97,87,7,13,NA,"S","50","45","NO",NA
"E0054I","PIPJ",3.6,117,"M","U","N",NA,77,74,1,14,NA,"S","100","40","NO",NA
"E0054I","PIPJ",2.4,24,"O","Y","N",NA,121,118.5,2,22,NA,"S","00","50","NO",NA
"E0054I","PIPJ",4,108,"M","N","N",NA,63,62,1,11,NA,"S","95","75","NO",NA
"E0054I","PIPJ",4.6,154,"O","Y","N",NA,80,78,3,20,NA,"S","60","25","NO",NA
"E0054I","PIPJ",4.3,173,"O","Y","N",NA,115,109,4,19,NA,"S","40","45","NO",NA
"B1016T","QUCH",2.9,158,"M","N","SD2","1.7",300,NA,NA,NA,6,"SH","100","300","YES",NA
"B1016T","QUCH",8.5,305,"U","N","N",NA,75,NA,NA,NA,NA,"SH","90","180","NO","SEEDED"
"B1016T","QUCH",2.7,336,"M","N","N","3.0",230,NA,NA,NA,1,"S","100","180","YES",NA
"B1016T","QUCH",10,24,"U","N","N",NA,50,NA,NA,NA,NA,"SG","100","150","150","SEEDED"
"B1016T","QUCH",9.2,8,"U","N","N","1.5",200,NA,NA,NA,2,"S","100","80","YES",NA
"B1016T","QUCH",7.7,360,"U","N","N",NA,90,NA,NA,NA,2,"S","100","250","YES",NA
"B1016T","QUCH",2.41,225,"O","N","N","5",420,NA,NA,NA,6,"SH","100","380","YES",NA
"B1016T","QUCH",11,188,"M","N","N","6",450,NA,NA,NA,3,"SH","90","400","YES",NA
"B1020C","QUCH",11,63,"U","N","N","1.5",250,NA,NA,NA,2,"SH","100","110","NO","MANY SMALL SPROUTS BUT ONLY 2 LARGE"
"B1020C","QUCH",8.9,48,"O","N","N","1.8",240,NA,NA,NA,3,"S","100","27","NO",NA
"B1020C","QUCH",6.4,38,"O","N","N","3",300,NA,NA,NA,5,"S","90","27","NO",NA
"B1020C","QUCH",7.37,164,"O","N","N","7.9",660,NA,NA,NA,7,"S","100","40","NO",NA
"B1020C","QUCH",9.3,35,"M","N","N","1",220,NA,NA,NA,3,"SH","100","95","NO",NA
"B1020C","PIPJ",10.13,164,"M","N","N","6.7",290,240,50,9,NA,"S","100","60","NO",NA
"B1020C","QUCH",7.1,16,"M","N","N","3.1",320,NA,NA,NA,6,"SH","100","130","NO",NA
"B1020C","QUKE",9.15,242,"M","N","SD1","11",700,NA,NA,NA,4,"SH","95","700","NO",NA
"B1020C","QUCH",8.1,16,"U","N","SD1","0.1",150,NA,NA,NA,1,"SH","100","65","NO","MIGHT BE SEEDED, UNSURE"
"B1020C","QUCH",8.44,233,"M","N","N","10",700,NA,NA,NA,4,"SH","95","700","NO",NA
"B1020C","QUCH",9.6,30,"M","N","N","2.9",300,NA,NA,NA,5,"SH","100","170","NO",NA
"B1020C","QUKE",5.11,228,"M","N","N","9",700,NA,NA,NA,4,"SH","95","700","NO",NA
"B1020C","QUCH",8.6,207,"M","N","N","6",400,NA,NA,NA,3,"SH","95","300","NO",NA
"B1020C","QUCH",8.2,18,"O","N","SD1","12",700,NA,NA,NA,11,"SH","100","150","NO",NA
"B1020C","QUCH",11.15,200,"M","N","N","3",250,NA,NA,NA,1,"SH","95","350","NO",NA
"B1020C","QUCH",7.9,12,"U","N","SD2",NA,100,NA,NA,NA,2,"SH","100","100","NO","COMING OUT OF BLACK OAK"
"B1020C","QUCH",6.7,357,"M","N","N","3",350,NA,NA,NA,2,"SH","100","140","NO",NA
"B1020C","QUCH",9.7,357,"U","N","N","2",250,NA,NA,NA,4,"SH","100","150","NO",NA
"B1020T","QUCH",10,348,"O","N","SD1","4.2",260,NA,NA,NA,3,"SH","100","140","NO",NA
"B1020T","QUCH",7,22,"O","N","N","8",500,NA,NA,NA,12,"S","100","170","NO",NA
"B1020T","QUCH",6.85,120,"O","N","N",NA,108,NA,NA,NA,2,"S","95","45","NO",NA
"B1020T","QUCH",5.85,262,"O","N","SD1","5.5",400,NA,NA,NA,9,"S","100","30","NO",NA
"B1020T","QUCH",2.36,168,"O","N","N",NA,124,NA,NA,NA,1,"S","100","40","NO",NA
"B1020T","QUCH",2.85,156,"M","N","N",NA,76,NA,NA,NA,1,"S","100","40","NO",NA
"B1020T","QUCH",8.2,50,"O","N","N","4",350,NA,NA,NA,2,"SH","50","250","NO",NA
"B1020T","QUCH",2.28,154,"M","N","N",NA,67,NA,NA,NA,1,"SH","100","60","NO",NA
"B1020T","QUCH",10.7,50,"O","N","N","4.1",320,NA,NA,NA,8,"S","100","110","NO","POSSIBLE THAT COULD BE FROM SAME ORIGIN"
"B1020T","QUCH",10.7,52,"O","N","N","3.4",310,NA,NA,NA,2,"S","100","31","NO","POSSIBLE THAT COULD BE FROM SAME ORIGIN"
"B1020T","QUCH",8.39,241,"O","N","N","11.1",450,NA,NA,NA,7,"S","100","50","NO",NA
"B1020T","QUCH",7.48,155,"M","N","N",NA,136,NA,NA,NA,3,"S","100","60","NO",NA
"B1020T","QUCH",10,78,"O","N","N","1.6",195,NA,NA,NA,2,"S","100","31","NO",NA
"B1020T","QUCH",7.84,186,"O","N","SD1","4.3",350,NA,NA,NA,2,"S","100","180","NO",NA
"D1012T","ABMA",10.67,73,"U","N","N",NA,30,29,2,9,NA,"SC","80","100","NO",NA
"D1012T","ABMA",9.75,78,"U","N","N",NA,33,33,1,9,NA,"SC","100","150","NO","BROUSING"
"D1012T","PIPJ",4,339,"O","U","N",NA,68,57,7,7,NA,"S","50","55","NO",NA
"D1012T","PIPJ",4,339,"M","N","N",NA,27,16,8,3,NA,"S","50","55","NO",NA
"D1012T","ABMA",5,273,"M","N","N",NA,62,48,10,6,NA,"S","100","65","NO",NA
"D1012T","ABMA",8.86,116,"U","N","N",NA,30,28,2,5,NA,"C","100","320","NO",NA
"D1012T","ABCO",4.7,271,"U","N","SD2",NA,27,19,7,5,NA,"S","100","65","NO",NA
"D1012T","ABMA",8.5,291,"M","N","N",NA,25,18,5,5,NA,"S","50","60","NO",NA
"D1012T","ABMA",8.9,292,"U","N","N",NA,35,26,3,6,NA,"S","60","60","NO",NA
"D1012T","ABCO",8.9,311,"M","N","N",NA,32,26,5,6,NA,"S","40","100","NO",NA
"D1012C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1099C","QUKE",6.63,16,"O","N",NA,"2.3",220,NA,NA,NA,2,"HG","80","100","NO",NA
"D1099C","QUKE",5.87,28,"O","N",NA,"2.4",210,NA,NA,NA,4,"HG","60","100","NO",NA
"D1099C","QUKE",3.9,326,"O","N",NA,"4.3",440,NA,NA,NA,8,"GF","90","20","NO",NA
"D1099C","QUKE",10.19,35,"O","N",NA,"4.4",330,NA,NA,NA,5,"G","50","20","NO",NA
"D1099C","QUKE",6,263,"O","N",NA,"3.7",460,NA,NA,NA,7,"G","100","20","NO",NA
"D1099C","PIPJ",4.3,248,"O","U","N",NA,64,57,9,6,NA,"G","70","23","NO",NA
"D1099C","QUKE",7.64,90,"O","N",NA,"43",380,NA,NA,NA,6,"GF","90","20","NO",NA
"D1099C","PIPJ",10,268,"O","U","N",NA,72,60,10,7,NA,"G","60","15","NO",NA
"D1099C","QUKE",10.16,122,"O","N",NA,"4.9",310,NA,NA,NA,2,"GH","70","100","NO",NA
"D1099C","QUKE",7,200,"O","N",NA,NA,40,NA,NA,NA,NA,"GF","60","30","NO","SEEDED"
"D1099C","QUKE",9.12,132,"O","N",NA,"2.9",210,NA,NA,NA,4,"HG","70","100","NO",NA
"D1099C","QUKE",4.1,182,"O","N",NA,"5.4",460,NA,NA,NA,5,"GH","100","110","NO",NA
"D1099C","QUKE",6.8,182,"O","N",NA,"4.1",420,NA,NA,NA,6,"GF","100","100","NO",NA
"D1099C","QUKE",4.91,143,"O","N",NA,NA,58,NA,NA,NA,NA,"G","80","30","NO","SEEDED"
"D1007T","PIPJ",9.7,306,"O","N","N",NA,39,28,6,4,NA,"S","50","25","NO",NA
"D1007C","QUKE",5.61,25,"O","N",NA,"2",195,NA,NA,NA,8,"S","60","40","NO",NA
"D1097T","PIPJ",5.38,174,"O","Y","N",NA,136,124,18,9,NA,"C","20","64","NO",NA
"D1097T","PIPJ",5.38,174,"M","Y","N",NA,74,63,12,7,NA,"C","20","84","NO",NA
"D1097T","QUKE",6.17,186,"M","N",NA,NA,33,NA,NA,NA,NA,"SG","90","40","NO",NA
"D1097T","PIPJ",6.77,214,"O","N","N",NA,35,31,6,5,NA,"G","60","17","NO",NA
"D1097T","PIPJ",9.65,172,"M","U","N",NA,75,60,13,6,NA,"S","100","70","NO",NA
"D1097T","PIPJ",10.07,179,"O","Y","N",NA,80,65,13,6,NA,"SG","90","50","NO",NA
"D1097T","PIPJ",10.11,182,"O","Y","N",NA,134,117,6,6,NA,"GH","90","25","NO",NA
"D1097T","QUKE",10.39,182,"M","N",NA,NA,51,NA,NA,NA,NA,"SGC","90","61","NO",NA
"D1097T","QUKE",9.7,148,"O","N",NA,"6",300,NA,NA,NA,4,"SGC","90","100","NO",NA
"D1097T","QUKE",11.28,182,"O","N","SD1",NA,111,NA,NA,NA,NA,"SG","100","54","NO",NA
"D1097T","QUKE",10.25,213,"O","N",NA,NA,34,NA,NA,NA,NA,"SG","95","27","NO",NA
"D1097T","PIPJ",10.91,225,"O","Y","N",NA,83,71,14,8,NA,"SGC","100","60","NO",NA
"D1097T","PIPJ",10.91,225,"O","Y","N",NA,83,71,13,7,NA,"SGC","100","60","NO",NA
"D1097T","PIPJ",9.5,129,"O","Y","N",NA,105,90,9,8,NA,"SG","80","50","NO",NA
"D1097T","QUKE",8.07,212,"O","N",NA,NA,27,NA,NA,NA,NA,"G","60","21","NO",NA
"D1097T","PIPJ",8.5,109,"O","Y","N",NA,67,60,9,7,NA,"SG","80","35","NO",NA
"D1097T","PIPJ",11.13,240,"O","Y","N",NA,57,49,7,7,NA,"G","70","24","NO",NA
"D1097T","QUKE",9.68,282,"O","N",NA,"7.1",500,NA,NA,NA,7,"SG","95","41","NO",NA
"D1097T","PIPJ",7.9,94,"O","U","SD1",NA,137,122,14,7,NA,"SG","80","65","NO",NA
"D1097T","PIPJ",8.41,292,"O","Y","N",NA,110,93,17,8,NA,"SC","70","95","NO",NA
"D1097T","PIPJ",8.41,292,"M","Y","N",NA,89,71,16,8,NA,"SC","70","95","NO",NA
"D1097T","PIPJ",8.3,75,"U","N","SD2",NA,83,65,12,4,NA,"SG","100","105","NO",NA
"D1097T","QUKE",8.89,320,"O","N",NA,"5.2",420,NA,NA,NA,8,"SG","95","50","NO",NA
"D1097T","PIPJ",6.6,56,"O","Y","N",NA,127,112,14,7,NA,"SG","100","70","NO",NA
"D1097T","QUKE",4.7,8,"O","N",NA,"6",475,NA,NA,NA,6,"SG","100","100","NO",NA
"D1009C","PIPJ",10.94,324,"O","N","SD1",NA,43,36,9,6,NA,"SF","40","31","NO",NA
"D1009C","QUKE",3.2,100,"O","N",NA,"7.0",400,NA,NA,NA,6,"SH","60","140","NO",NA
"D1009C","PIPJ",10.79,235,"O","N","SD1",NA,55,49,8,5,NA,"F","10","40","NO",NA
"D1009C","QUKE",5,92,"O","N",NA,"6.2",360,NA,NA,NA,8,"SH","70","180","NO",NA
"D1009C","ABCO",9.3,158,"U","U","N",NA,45,39,3,9,NA,"S","50","70","NO","STUNTED"
"D1009C","PIPJ",6.45,98,"U","N","N",NA,97,87,10,11,NA,"SH","90","350","NO",NA
"D1009C","PIPJ",11.25,80,"O","U","N",NA,84,69,10,9,NA,"F","20","30","NO",NA
"D1008C","PIPJ",4.1,9,"O","N","N",NA,35,33,5,5,NA,"S","100","30","NO",NA
"D1008C","ABMA",5.96,4,"M","N","N",NA,39,34,3,6,NA,"S","100","30","NO",NA
"D1008C","PIPJ",9.26,92,"M","N","N",NA,42,38,7,8,NA,"S","100","50","NO",NA
"D1008C","ABCO",4.1,319,"M","U","N",NA,43,40,2,8,NA,"S","90","45","NO",NA
"D1008C","ABMA",0.8,130,"M","U","N",NA,30,29,4,7,NA,"S","90","30","NO",NA
"D1008C","ABMA",9.63,138,"M","U","N",NA,38,32,2,8,NA,"S","70","40","NO",NA
"D1008C","PIPJ",10.7,261,"M","N","N",NA,34,31,8,5,NA,"S","80","27","NO",NA
"D1011T","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1100T","QUKE",4.38,103,"O","N",NA,"4.5",280,NA,NA,NA,9,"S","70","80","NO",NA
"D1100T","PIPJ",3.35,57,"M","U","SD1",NA,33,24,6,NA,5,"S","60","45","NO",NA
"D1100T","QUKE",3,205,"O","N",NA,"5.5",640,NA,NA,NA,8,"S","80","82","NO",NA
"D1100T","PIPJ",5.2,27,"O","Y","N",NA,70,61,4,7,NA,"S","60","50","NO",NA
"D1100T","QUKE",9.5,190,"O","N",NA,"4.4",480,NA,NA,NA,14,"S","30","85","NO",NA
"D1100T","PIPJ",8.99,236,"O","Y","N",NA,86,76,14,8,NA,"S","70","76","NO",NA
"D1100T","PIPJ",9.55,240,"M","Y","N",NA,58,50,8,7,NA,"S","50","58","NO",NA
"D1100T","PIPJ",11.24,272,"O","U","N",NA,59,56,5,5,NA,"S","40","40","NO",NA
"D1100T","PIPJ",11.24,272,"O","U","N",NA,58,55,5,5,NA,"S","40","40","NO",NA
"D1100T","PIPJ",3,308,"U","N","N",NA,40,30,8,3,NA,"S","50","60","NO",NA
"E0047I","PIPJ",3.23,354,"O","U","N",NA,102,94,5,12,NA,"S","100","65","NO",NA
"E0047I","PIPJ",6.75,83,"O","U","SD2","1.4",146,143,4,15,NA,"S","100","90","NO",NA
"E0047I","PIPJ",1.7,190,"O","Y","N",NA,106,102,5,14,NA,"S","50","90","NO","BROUSE DAMAGE"
"E0041I","PIPJ",8.2,241,"O","Y","N","3",168,158,8,16,NA,"G","5","55","NO",NA
"E0041I","PIPJ",10.49,218,"O","Y","N","3.9",210,195,12,17,NA,"SG","40","35","NO",NA
"E0040I","PIPJ",9.88,216,"O","U","N",NA,108,107,1,17,NA,"S","50","5","NO","STUNTED, SPARSE"
"C2014T","PIPJ",11.17,145,"O","Y","N",NA,74,65,8,7,NA,"S","5","15","NO","BROWNING, NEARLY DEAD"
"C2014T","PIPJ",6.8,143,"O","Y","N",NA,68,59,9,7,NA,"S","10","40","NO",NA
"C2014T","PIPJ",11.26,78,"O","Y","N",NA,44,39,5.5,7,NA,"S","10","60","NO",NA
"C2014T","PILA",4.03,58,"O","Y","N",NA,53,46,6,7,NA,"S","10","45","NO","SOME BROWNING"
"C2014T","PIPJ",11.11,234,"O","Y","SD2",NA,50,50,NA,4,NA,"S","10","50","NO","CRUSHED, NEW LEADER, DEAD TIP"
"C2014T","CADE",6.97,223,"O","U","N",NA,32,NA,NA,NA,NA,"S","30","35","NO","SOME BROWNING"
"C2014C","ABMA",8.42,208,"O","N","SD2",NA,38,32,6,7,NA,"SF","5","35","NO",NA
"C2015T","ABMA",4.82,6,"O","U","N",NA,28,24,5,9,NA,"S","60","20","NO",NA
"C2015T","PIPJ",4.38,28,"O","Y","N",NA,75,66,9.5,7,NA,"SF","5","15","NO",NA
"C2015T","PIPJ",0.58,228,"O","Y","N",NA,53,47,4.5,7,NA,NA,"0",NA,"NO","NO COMPETITION"
"C2015T","ABMA",3.73,58,"O","Y","N",NA,43,39,4,9,NA,"S","70","39","NO",NA
"C2015T","PILA",8.72,272,"O","U","N",NA,55,48.5,4,8,NA,"S","10","100","NO",NA
"C2015T","PILA",8.72,272,"M","N","N",NA,30,26,4,7,NA,"SC","30","80","NO",NA
"C2015C","PILA",7.59,65,"O","U","SD1",NA,62,55,10,6,NA,"S","70","50","NO",NA
"C2015C","ABCO",3.55,125,"O","N","SD1",NA,34,28,4.5,4,NA,"S","30","42","NO",NA
"C2015C","PILA",7.84,216,"O","N","N",NA,83,75,12.5,8,NA,"SC","20","25","NO",NA
"C2015C","PILA",7.84,216,"M","N","N",NA,51,45,9,6,NA,"SC","25","25","NO",NA
"C2015C","PILA",6.06,233,"O","N","SD1",NA,55.5,48.5,6.5,6,NA,"S","40","42","NO",NA
"C2015C","PILA",3.42,245,"O","N","SD1",NA,77,68,11,5,NA,"S","95","45","NO",NA
"C2015C","PILA",4.7,337,"M","N","N",NA,34,30,3,3,NA,"S","90","43","NO",NA
"C2011C","ABCO",2.62,354,"O","U","N",NA,34,31,3,9,NA,"S","40","25","NO",NA
"C2011C","ABCO",3.64,344,"O","U","N",NA,40,37,3,8,NA,"S","30","20","NO",NA
"C2011C","PILA",3.34,334,"O","U","N",NA,39,38.5,1.5,8,NA,"S","10","45","NO",NA
"C2011C","ABCO",5.37,328,"O","U","N",NA,42,38,3.5,8,NA,"S","40","20","NO",NA
"C2011C","PILA",7.19,333,"M","N","N",NA,29,28,7,7,NA,"S","30","50","NO",NA
"C2011C","ABCO",8.06,340,"O","N","N",NA,28,26,2,8,NA,"S","70","35","NO",NA
"C2011C","ABCO",8.81,328,"O","N","N",NA,38,37.5,2,7,NA,"S","60","38","NO",NA
"C2011C","ABCO",8.48,320,"M","U","N",NA,31,30,1.5,8,NA,"S","50","40","NO",NA
"C2011C","ABCO",8.57,308,"O","U","N",NA,49,48,2,9,NA,"S","30","25","NO",NA
"C2011C","PILA",10.85,307,"O","N","N",NA,41,48.5,1.5,5,NA,"S","40","25","NO",NA
"C2011C","PILA",10.73,298,"M","N","N",NA,29,27,1,6,NA,"S","90","40","NO",NA
"C2011C","PILA",4.68,288,"O","N","N",NA,38,34,3,7,NA,"S","10","35","NO",NA
"C2011C","ABCO",6.84,22,"O","U","N",NA,45,40,4,8,NA,"S","20","40","NO",NA
"C2011C","ABCO",2.17,5,"O","U","N",NA,73,65,9.5,7,NA,"S","40","60","NO",NA
"C2012C","PILA",8.38,342,"M","N","SD1",NA,31,29,2,5,NA,"S","50","35","NO",NA
"C2012C","ABCO",8.8,339,"O","U","N",NA,67,60,5,10,NA,"S","70","47","NO",NA
"C2012C","PILA",7.74,315,"U","N","SD1",NA,39,36,7,6,NA,"S","40","85","NO","LEADER DEAD"
"C2012C","ABCO",7.45,288,"O","U","SD1",NA,72,68,3,9,NA,"S","95","65","NO",NA
"C2012C","ABCO",10.3,287,"M","U","SD1",NA,75,71,4,8,NA,"S","85","95","NO",NA
"C2012C","ABCO",10.6,262,"O","U","SD1",NA,61,47,8,8,NA,"S","70","61","NO",NA
"C2012C","ABCO",7.75,271,"U","U","N",NA,57,54,5,8,NA,"S","95","110","NO",NA
"C2012C","PILA",7.27,257,"M","N","SD1",NA,41,34,5.5,4,NA,"S","95","60","NO",NA
"C2012C","ABCO",6.5,260,"U","N","N",NA,33.5,30,2,5,NA,"S","95","110","NO",NA
"C2012C","PSME",5.2,256,"M","N","N",NA,77,61,9,7,NA,"S","40","84","NO",NA
"C2012C","ABCO",5.26,267,"U","N","N",NA,31,28,2,7,NA,"SC","60","70","NO",NA
"C2012C","ABCO",1.92,269,"U","N","N",NA,30,27,1.5,5,NA,"SC","70","68","NO",NA
"C2012C","ABMA",1.92,269,"U","N","SD1",NA,68,59,3,9,NA,"SC","50","84","NO",NA
"C2012C","ABMA",2.26,203,"O","U","SD1",NA,81,76,3.5,9,NA,"S","10","20","NO",NA
"C2012C","ABCO",3.91,241,"O","O","N",NA,75,59,7.5,8,NA,"S","60","100","NO",NA
"C2012C","PIPJ",6.8,227,"O","U","N",NA,122,101,14,5,NA,"S","10","82","NO","ANTS ON IT"
"C2012C","PILA",6.22,180,"O","U","N","1.2",180,169,13,7,NA,"S","40","85","NO",NA
"C2012C","ABMA",10.31,181,"U","N","SD2",NA,32,NA,NA,NA,NA,"S","70","60","NO","CRUSHED, NEARLY DEAD"
"C2012C","PILA",8.31,5,"M","N","N",NA,36,32,3,7,NA,"S","30","45","NO",NA
"C2012C","ABMA",11.02,20,"O","U","N",NA,63,56,6,8,NA,"S","40","20","NO",NA
"C2012C","ABCO",10.99,28,"O","U","N",NA,44,38,7,9,NA,"S","20","20","NO",NA
"C2012C","ABMA",11.3,25,"O","U","SD2",NA,35,29,3,8,NA,"S","40","20","NO",NA
"C2012C","ABCO",6.02,89,"O","U","SD1",NA,32,29,3,8,NA,"S","5","30","NO",NA
"C2012C","ABMA",5.15,95,"O","U","N",NA,57,52,4,8,NA,"S","20","65","NO",NA
"C2012C","ABCO",1.86,79,"O","U","N",NA,53,45,5,8,NA,"S","60","30","NO",NA
"C2012C","PILA",9.88,85,"O","N","N",NA,31,27,3.5,5,NA,"S","30","34","NO","SEVERE YELLOWING"
"C2012C","PILA",8.04,103,"O","U","N",NA,99,87,9,8,NA,"S","50","40","NO",NA
"C2012C","ABMA",5.39,133,"O","U","N",NA,60,53,5,9,NA,"S","40","100","NO",NA
"C2012C","ABCO",3.17,163,"M","U","N",NA,83,75,10,9,NA,"S","50","100","NO",NA
"C2012C","ABCO",9.65,136,"M","N","SD2",NA,26,24,2,6,NA,"S","30","20","NO",NA
"C2012C","ABCO",9.15,149,"M","U","N",NA,53,46,3.5,9,NA,"S","60","50","NO",NA
"C2012C","ABCO",8.42,153,"U","N","N",NA,26,25,3,5,NA,"S","100","130","NO",NA
"C2012C","ABMA",9.4,153,"U","U","N",NA,86,84,3,8,NA,"S","70","80","NO",NA
"C2012C","PILA",9.25,156,"U","N","N",NA,35,32,4.5,5,NA,"S","70","80","NO",NA
"C2012C","ABCO",10.28,166,"M","N","SD2",NA,62,52.5,6,7,NA,"S","80","75","NO",NA
"C2012C","ABCO",9.31,170,"O","N","SD1",NA,33.5,30,2,7,NA,"S","40","60","NO",NA
"C2012C","ABCO",7.51,177,"M","U","SD2",NA,53,47,4.5,9,NA,"S","90","80","NO","SPLIT TOP"
"C2013C","ABCO",5.29,7,"M","N","N",NA,37,34,3,5,NA,"SF","90","80","NO",NA
"C2013C","ABMA",11.09,303,"O","N","N",NA,53,47,5.5,9,NA,"S","80","35","NO",NA
"C2010T","PIPJ",4.78,176,"O","Y","N","3.5",230,213,18,8,NA,"S","5","25","NO",NA
"C2010T","PIPJ",9.78,181,"M","Y","N",NA,58,50,8,7,NA,"S","60","90","NO",NA
"C2010T","PIPJ",11.18,192,"M","U","SD2",NA,43,40,6,6,NA,"S","70","70","NO",NA
"C2010T","PSME",9.77,212,"M","Y","N",NA,70,56,8,8,NA,"S","70","90","NO",NA
"C2010T","PIPJ",8.42,233,"O","Y","N","1.9",177,159,14,8,NA,"S","5","90","NO",NA
"C2010T","PIPJ",10.63,237,"O","Y","N","2.6",181,166,15,9,NA,"SC","5","30","NO",NA
"C2010T","PILA",10.75,243,"M","U","N",NA,40,37,2.5,7,NA,"C","30","100","NO",NA
"C2010T","PILA",10.75,243,"U","U","N",NA,25,22,2.5,7,NA,"C","30","100","NO",NA
"C2010T","PSME",6.9,271,"M","Y","N",NA,101,95,5,7,NA,"S","60","90","NO",NA
"C2010T","PIPJ",8.23,270,"O","U","N",NA,76,65,9,6,NA,"S","50","76","NO",NA
"C2010T","ABCO",8.79,280,"M","U","N",NA,59,55,7,6,NA,"S","80","80","NO",NA
"C2010T","PSME",9.23,273,"U","N","N",NA,35,32,3,5,NA,"S","100","120","NO",NA
"C2010T","PSME",11.2,289,"O","Y","N",NA,80,52,11,8,NA,"S","40","50","NO",NA
"C2010T","PSME",4.95,277,"M","Y","N",NA,87,84,4,8,NA,"S","90","110","NO",NA
"C2010T","PIPJ",2.91,247,"O","Y","N","2.8",197,175,22,8,NA,"S","10","55","NO",NA
