"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments","DistanceMetric","distance_estimate","DronePlotTree","ExpansionFactor","PlotID_6digit","SlopeDeg","Aspect","SlopeAdjustedDistance","DistanceExpansion","SlopeDistance","HorizontalDistance","DensitySlope","DensityHorizontal"
"C1032T","PIPO",9.59,141,"O","U",NA,NA,104,94,10,8,NA,"S",80,92,"N",NA,"slope",NA,FALSE,1,"C1032T",18,104,9.28547757253228,1.03279555898864,9.59,9.28547757253228,24.9409771775094,26.2244953377399
"C1032T","PIPO",5.8,323,"O","Y",NA,2,178,169,15,9,NA,"S",10,95,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,5.62541251275864,1.03103549950255,5.98000589711479,5.8,24.9409771775094,26.2244953377399
"C1032T","PIJE",7.75,166,"O","U",NA,NA,131,112,17,7,NA,"SF",100,99,"N",NA,"slope",NA,FALSE,1,"C1032T",18,104,7.6625345513466,1.01141468897364,7.75,7.6625345513466,24.9409771775094,26.2244953377399
"C1032T","PIJE",8.9,223,"O","Y",NA,NA,135,120,19,8,NA,"S",80,126,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,8.79312399068471,1.0121544981543,9.00817503357325,8.9,24.9409771775094,26.2244953377399
"C1032T","PIPO",6.9,345,"O","U",NA,NA,105,94,14,8,NA,"S",5,75,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,6.81714107142972,1.0121544981543,6.98386603726466,6.9,24.9409771775094,26.2244953377399
"C1032T","PIJE",8.9,223,"M","Y",NA,NA,130,117,20,9,NA,"S",80,126,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,8.79312399068471,1.0121544981543,9.00817503357325,8.9,24.9409771775094,26.2244953377399
"C1032T","PIPO",8.6,301,"O","Y",NA,NA,119,107,14,7,NA,"S",90,85,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,8.21182272877603,1.04727053713224,9.00652661933725,8.6,24.9409771775094,26.2244953377399
"C1032T","PSME",8.2,291,"M","N",NA,NA,72,68,6,8,NA,"S",80,86,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,7.80477512000138,1.05063885556238,8.61523861561153,8.2,24.9409771775094,26.2244953377399
"C1032T","PIJE",10,2,"U","N",NA,NA,51,43,4,4,NA,"S",30,72,"N",NA,"horizontal",NA,FALSE,1,"C1032T",18,104,9.97580997059269,1.00242486870526,10.0242486870526,10,24.9409771775094,26.2244953377399
"C1029T","PIPO",4.9,125,"O","Y",NA,1,147,136,12,10,NA,"F",10,36,"N",NA,"horizontal",NA,FALSE,1,"C1029T",11.2,37,4.89988741993894,1.00002297605055,4.9001125826477,4.9,24.9409771775094,25.4251960872066
"C1029T","PIPO",10.4,91,"O","Y",NA,3,184,168,17,8,NA,"S",30,40,"N",NA,"horizontal",NA,FALSE,1,"C1029T",11.2,37,10.3287027657996,1.00690282563233,10.4717893865762,10.4,24.9409771775094,25.4251960872066
"C1029T","PIPO",7.65,190,"O","Y",NA,NA,110,96,6,10,NA,"NONE",NA,NA,"N","Distance with tape","slope","yes",FALSE,1,"C1029T",11.2,37,7.53456584239442,1.01532061170082,7.65,7.53456584239442,24.9409771775094,25.4251960872066
"C1029C","PIJE",2.1,127,"O","U",NA,NA,36,33,3,6,NA,"S",80,29,"N",NA,"horizontal",NA,FALSE,1,"C1029C",12.5,66,2.08766668019681,1.00590770543985,2.11240618142369,2.1,24.9409771775094,25.5465319899086
"C1029C","ABCO",9.3,305,"O","U",NA,NA,70,64,5,8,NA,"S",100,54,"N",NA,"horizontal",NA,FALSE,1,"C1029C",12.5,66,9.23862644778703,1.00664314685303,9.36178126573321,9.3,24.9409771775094,25.5465319899086
"C1029C","ABCO",6.9,66,"O","N",NA,NA,47,45,4,7,NA,"S",50,42,"N",NA,"horizontal",NA,FALSE,1,"C1029C",12.5,66,6.73644244912754,1.02427951431451,7.06752864877011,6.9,24.9409771775094,25.5465319899086
"C1031C","ABCO",0.55,230,"O","N",NA,NA,52,47,5,10,NA,"S",90,45,"N",NA,"slope",NA,FALSE,1,"C1031C",29,91,0.507100854020873,1.08459687188253,0.55,0.507100854020873,24.9409771775094,28.516367712641
"C1031C","PIJE",5.44,158,"O","N",NA,NA,65,59,9,8,NA,"S",60,75,"N",NA,"slope",NA,FALSE,1,"C1031C",29,91,5.31572479182249,1.02337878897882,5.44,5.31572479182249,24.9409771775094,28.516367712641
"C1031C","ABCO",6.5,220,"O","N",NA,NA,42,35,4,10,NA,"S",70,43,"N",NA,"horizontal",NA,FALSE,1,"C1031C",29,91,6.13442165237621,1.05959459071128,6.88736483962334,6.5,24.9409771775094,28.516367712641
"C1031C","PIJE",6.75,129,"M","N",NA,NA,44,41,5,5,NA,"S",25,65,"N",NA,"slope",NA,FALSE,1,"C1031C",29,91,6.18078883332529,1.09209361167715,6.75,6.18078883332529,24.9409771775094,28.516367712641
"C1040T","PIJE",2.5,349,"O","Y",NA,NA,82,71,14,6,NA,"S",20,12,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,2.42644156010707,1.03031535607628,2.5,2.42644156010707,24.9409771775094,26.8997104022726
"C1040T","PIJE",7.27,268,"O","Y",NA,NA,79,71,7,8,NA,"S",70,54,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,6.8530807164215,1.06083676828429,7.27,6.8530807164215,24.9409771775094,26.8997104022726
"C1040T","ABCO",10.7,1,"O","Y",NA,NA,94,91,13,9,NA,"S",70,72,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,10.5332288471493,1.01583286143981,10.8694116174059,10.7,24.9409771775094,26.8997104022726
"C1040T","PIJE",5.72,321,"O","Y",NA,NA,94,85,14,7,NA,"S",30,60,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,5.36389149420585,1.06638995329768,5.72,5.36389149420585,24.9409771775094,26.8997104022726
"C1040T","PIJE",11.11,254,"O","Y",NA,NA,83,67,9,7,NA,"S",70,55,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,10.6567422449916,1.04253248737638,11.11,10.6567422449916,24.9409771775094,26.8997104022726
"C1040T","ABMA",8.92,233,"U","Y",NA,NA,45,38,7,9,NA,"S",100,128,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,8.78097208566093,1.01583286143981,8.92,8.78097208566093,24.9409771775094,26.8997104022726
"C1040T","PIJE",11.28,197,"M","Y",NA,NA,60,53,8,7,NA,"S",80,84,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,11.2511475024628,1.00256440487789,11.28,11.2511475024628,24.9409771775094,26.8997104022726
"C1040T","PSME",8,8,"O","Y",NA,NA,55,50,12,8,NA,"S",30,14,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,7.93406628325616,1.00831020493022,8.06648163944179,8,24.9409771775094,26.8997104022726
"C1040T","PIJE",11.29,197,"U","U",NA,NA,36,32,4,5,NA,"S",80,84,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,11.2611219240075,1.0025644048779,11.29,11.2611219240075,24.9409771775094,26.8997104022726
"C1040T","ABCO",10.1,24,"M","N",NA,NA,33,31,9,6,NA,"S",80,71,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,10.0980587374417,1.00019224116325,10.1019416357489,10.1,24.9409771775094,26.8997104022726
"C1040T","ABMA",10.5,40,"O","U",NA,NA,51,44,8,9,NA,"S",40,13,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,10.4567929153316,1.00413196331019,10.543385614757,10.5,24.9409771775094,26.8997104022726
"C1040T","ABCO",5.63,185,"M","N",NA,NA,49,45,5,7,NA,"S",35,54,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,5.56426469963069,1.0118138341574,5.63,5.56426469963069,24.9409771775094,26.8997104022726
"C1040T","PSME",10.7,50,"M","Y",NA,NA,90,82,10,9,NA,"S",80,79,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,10.5650576265928,1.01277251655187,10.8366659271051,10.7,24.9409771775094,26.8997104022726
"C1040T","PIJE",2.45,164,"M","Y",NA,NA,99,81,11,8,NA,"S",100,104,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,2.36248476987328,1.03704372245812,2.45,2.36248476987328,24.9409771775094,26.8997104022726
"C1040T","PIJE",5.5,36,"O","U",NA,NA,114,98,11,6,NA,"S",90,79,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,5.48835112071442,1.00212247340401,5.51167360372205,5.5,24.9409771775094,26.8997104022726
"C1040T","PSME",5.86,169,"O","Y",NA,NA,119,108,10,8,NA,"S",80,50,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,5.68757901689096,1.03031535607628,5.86,5.68757901689096,24.9409771775094,26.8997104022726
"C1040T","ABMA",9,80,"O","Y",NA,NA,79,75,12,12,NA,"S",70,66,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,8.5657926814831,1.05069085076686,9.45621765690171,9,24.9409771775094,26.8997104022726
"C1040T","PIJE",10.35,157,"M","Y",NA,NA,80,64,10,6,NA,"S",60,55,"N",NA,"slope",NA,FALSE,1,"C1040T",22,117,9.88877634733767,1.04664112489373,10.35,9.88877634733767,24.9409771775094,26.8997104022726
"C1040T","ABMA",9.9,80,"M","N",NA,NA,35,33,5,6,NA,"S",60,86,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,9.42237194963141,1.05069085076686,10.4018394225919,9.9,24.9409771775094,26.8997104022726
"C1040T","PSME",9.6,101,"O","Y",NA,NA,89,79,13,8,NA,"S",70,23,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,8.94949790783373,1.07268587566201,10.2977844063553,9.6,24.9409771775094,26.8997104022726
"C1040T","PSME",6.5,126,"O","U",NA,NA,93,86,6,9,NA,"FS",40,20,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,6.03621503531101,1.07683373802555,6.99941929716609,6.5,24.9409771775094,26.8997104022726
"C1040T","PIJE",7.8,128,"O","U",NA,NA,125,118,20,7,NA,"S",90,47,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,7.24981098910172,1.07589011792519,8.39194291981649,7.8,24.9409771775094,26.8997104022726
"C1040T","ABCO",6.6,145,"U","N",NA,NA,54,51,9,8,NA,"S",70,90,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,6.21465277478935,1.06200623577457,7.00924115611214,6.6,24.9409771775094,26.8997104022726
"C1040T","ABCO",4.8,141,"O","Y",NA,NA,53,50,10,9,NA,"FS",50,25,"N",NA,"horizontal",NA,FALSE,1,"C1040T",22,117,4.50116768744547,1.06638995329768,5.11867177582886,4.8,24.9409771775094,26.8997104022726
"A4060T","PILA",9.76,200,"U","U","SD2",NA,38,38,15,6,NA,"SC",100,100,"N","LY growth unclear","slope","no",FALSE,1,"A4060T",22.5,351,9.17511181210902,1.0637472545151,9.76,9.17511181210902,24.9409771775094,26.9959191646068
"A4060T","PILA",9.52,200,"U","U","N",NA,68,66,10,11,NA,"SC",100,100,"N","Some yellow needles","slope","no",FALSE,1,"A4060T",22.5,351,8.94949430853257,1.0637472545151,9.52,8.94949430853257,24.9409771775094,26.9959191646068
"A4060T","PSME",8.35,206,"U","U","N",NA,90,83,11,7,NA,"S",100,90,"N",NA,"slope",NA,FALSE,1,"A4060T",22.5,351,7.90826597486083,1.05585725449086,8.35,7.90826597486083,24.9409771775094,26.9959191646068
"A4022C","ABMA",9.04,271,"U","N","SD1",NA,35,30,4,5,NA,"S",80,72,"N","Base covered by snag; tree browsing","slope","no",FALSE,1,"A4022C",23,92,8.32159221050821,1.08633056887654,9.04,8.32159221050821,24.9409771775094,27.094889379416
"A4022C","ABCO",8.1,181,"U","N","N",NA,31,25,4.5,5,NA,"CS",95,70,"N",NA,"horizontal",NA,FALSE,1,"A4022C",23,92,8.09981166686649,1.00002325154476,8.10018833751255,8.1,24.9409771775094,27.094889379416
"A4022C","PILA",7.48,238,"U","N","N",NA,26,23,2,5,NA,"S",100,80,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,7.05741608204301,1.05987799401997,7.48,7.05741608204301,24.9409771775094,27.094889379416
"A4022C","ABCO",8.2,181,"U","N","N",NA,26,23,3,4,NA,"CS",90,70,"N",NA,"horizontal",NA,FALSE,1,"A4022C",23,92,8.19980934176607,1.00002325154476,8.20019066266702,8.2,24.9409771775094,27.094889379416
"A4022C","PIPJ",8.12,229,"U","U","SD1",NA,49,40,3,8,NA,"S",90,95,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,7.75891709616832,1.04653779636465,8.12,7.75891709616832,24.9409771775094,27.094889379416
"A4022C","ABCO",7.5,184,"U","N","N",NA,35,29,5,5,NA,"CS",95,80,"N",NA,"horizontal",NA,FALSE,1,"A4022C",23,92,7.49930265802175,1.00009298757632,7.50069740682239,7.5,24.9409771775094,27.094889379416
"A4022C","ABCO",5.71,227,"U","N","N",NA,45,39,4,6,NA,"S",90,90,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,5.47189542442189,1.04351409468014,5.71,5.47189542442189,24.9409771775094,27.094889379416
"A4022C","ABCO",9,124,"U","N","N",NA,30,26,3,6,NA,"S",90,110,"N",NA,"horizontal",NA,FALSE,1,"A4022C",23,92,8.46907598281489,1.06268972179048,9.56420749611433,9,24.9409771775094,27.094889379416
"A4022C","ABCO",5.24,152,"U","N","N",NA,48,42,5,7,NA,"S",100,120,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,5.12644449681178,1.02215092804747,5.24,5.12644449681178,24.9409771775094,27.094889379416
"A4022C","ABCO",7.6,126,"O","U","SD2",NA,54,48,7,11,NA,"S",20,70,"N",NA,"horizontal",NA,FALSE,1,"A4022C",23,92,7.17063666089932,1.05987799401997,8.05507275455174,7.6,24.9409771775094,27.094889379416
"A4022C","PSME",7.2,130,"O","U","SD2",NA,65,64,5,11,NA,"S",10,60,"N",NA,"horizontal",NA,FALSE,1,"A4022C",23,92,6.8308068284219,1.05404825240291,7.58914741730098,7.2,24.9409771775094,27.094889379416
"A4022C","PILA",10.19,158,NA,"U","N",NA,41,31,7,5,NA,"S",100,76,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,10.0394068682288,1.01500020207845,10.19,10.0394068682288,24.9409771775094,27.094889379416
"A4022C","ABCO",10.6,145,"M","N","N",NA,58,50,5,8,NA,"S",70,72,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,10.2745424151148,1.03167611478312,10.6,10.2745424151148,24.9409771775094,27.094889379416
"A4022C","ABCO",5.2,132,"U","N","SD1",NA,31,23,3,5,NA,"S",80,85,"N",NA,"slope",NA,FALSE,1,"A4022C",23,92,4.94737681218363,1.05106204710226,5.2,4.94737681218363,24.9409771775094,27.094889379416
"B1003T","QUCH",8.32,104,"O","N","N",1.6,300,NA,NA,NA,5,"SHF",80,150,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,7.98917877817841,1.04140866427037,8.32,7.98917877817841,24.9409771775094,26.0529292903846
"B1003T","QUCH",2.73,109,"M","N","N",NA,73,NA,NA,NA,NA,"SF",90,100,"N","Seeded","slope","no",FALSE,1,"B1003T",16.8,88,2.62737910611388,1.03905827432643,2.73,2.62737910611388,24.9409771775094,26.0529292903846
"B1003T","QUCH",9,120,"O","N","N",1,300,NA,NA,NA,4,"S",80,195,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,8.71941918468073,1.03217884234907,9,8.71941918468073,24.9409771775094,26.0529292903846
"B1003T","QUCH",6.4,183,"O","N","N",2,250,NA,NA,NA,9,"SF",30,20,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,6.39796903632691,1.00031743880934,6.40203160837978,6.4,24.9409771775094,26.0529292903846
"B1003T","PIPJ",4.2,48,"M","U","N",1.7,148,133,13,8,NA,"H",40,200,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,4.09267513186007,1.02622364704798,4.3101393176015,4.2,24.9409771775094,26.0529292903846
"B1003T","QUCH",10.3,183,"O","N","N",4.2,300,NA,NA,NA,6,"SHF",85,70,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,10.2967314178386,1.00031743880934,10.3032696197362,10.3,24.9409771775094,26.0529292903846
"B1003T","QUCH",10.33,131,"O","N","N",2.4,300,NA,NA,NA,5,"SH",60,190,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,10.0888948019304,1.02389807831314,10.33,10.0888948019304,24.9409771775094,26.0529292903846
"B1003T","QUCH",9,202,"O","N","N",1.3,184,NA,NA,NA,2,"SHF",50,75,"N","Might be seeded","horizontal","no",FALSE,1,"B1003T",16.8,88,8.93260473152847,1.0075448618289,9.06790375646007,9,24.9409771775094,26.0529292903846
"B1003T","PIPJ",5.2,49,"O","U","N",NA,74,65,8,7,NA,"F",60,12,"N","Dead top, heights live growth","horizontal","no",FALSE,1,"B1003T",16.8,88,5.0633297659254,1.02699216531271,5.34035925962607,5.2,24.9409771775094,26.0529292903846
"B1003T","QUCH",3.6,209,"O","N","N",2,217,NA,NA,NA,5,"SF",65,100,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,3.55752309108432,1.01194002338935,3.64298408420164,3.6,24.9409771775094,26.0529292903846
"B1003T","QUCH",10.68,154,"O","N","N",3.9,315,NA,NA,NA,6,"SF",50,110,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,10.6000242814138,1.0075448618289,10.68,10.6000242814138,24.9409771775094,26.0529292903846
"B1003T","QUCH",5.1,236,"O","N","N",5.2,350,NA,NA,NA,5,"S",90,100,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,4.94100420465241,1.03217884234907,5.26411209598024,5.1,24.9409771775094,26.0529292903846
"B1003T","QUCH",6,230,"O","N","N",1,187,NA,NA,NA,3,"SF",30,30,"N","Might be seeded","horizontal","no",FALSE,1,"B1003T",16.8,88,5.83796307281711,1.02775573006574,6.16653438039446,6,24.9409771775094,26.0529292903846
"B1003T","QUCH",8.13,166,"O","N","N",0.5,175,NA,NA,NA,2,"F",30,15,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,8.11279765834245,1.00212039574781,8.13,8.11279765834245,24.9409771775094,26.0529292903846
"B1003T","QUCH",4,93,"O","N","N",1.5,200,NA,NA,NA,3,"SF",100,80,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,3.83060349459338,1.044221884527,4.17688753810799,4,24.9409771775094,26.0529292903846
"B1003T","QUCH",10.65,254,"O","N","N",5.9,400,NA,NA,NA,24,"S",100,110,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,10.2189397850349,1.0421824792036,10.65,10.2189397850349,24.9409771775094,26.0529292903846
"B1003T","QUCH",8.1,70,"O","N","N",7.5,400,NA,NA,NA,13,"SF",100,50,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,7.78443995623825,1.04053728277638,8.42835199048864,8.1,24.9409771775094,26.0529292903846
"B1003T","QUCH",3.14,273,"M","N","N",3,430,NA,NA,NA,3,"SH",95,140,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,3.0070237432558,1.044221884527,3.14,3.0070237432558,24.9409771775094,26.0529292903846
"B1003T","QUCH",3.16,284,"M","N","N",3.2,400,NA,NA,NA,5,"SH",95,140,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,3.03435155517353,1.04140866427038,3.16,3.03435155517353,24.9409771775094,26.0529292903846
"B1003T","QUCH",9.4,12,"O","N","N",NA,81,NA,NA,NA,NA,"F",70,25,"N","Seeded","horizontal","no",FALSE,1,"B1003T",16.8,88,9.37366153684336,1.00280983722883,9.42641246995097,9.4,24.9409771775094,26.0529292903846
"B1003T","QUCH",4.98,301,"O","N","N",4,500,NA,NA,NA,13,"SH",100,150,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,4.82808286123272,1.03146531307222,4.98,4.82808286123272,24.9409771775094,26.0529292903846
"B1003T","QUCH",10,33,"M","N","SD1",3.7,250,NA,NA,NA,3,"SH",60,180,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,9.85463268814439,1.01475116490445,10.1475116490445,10,24.9409771775094,26.0529292903846
"B1003T","QUCH",3.44,337,"O","N","SD1",6.4,670,NA,NA,NA,30,"FHG",60,200,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,3.41977684188105,1.00591358999549,3.44,3.41977684188105,24.9409771775094,26.0529292903846
"B1003T","QUCH",6.75,316,"O","N","SD1",5.2,580,NA,NA,NA,10,"SH",60,100,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,6.61756180548805,1.02001314055006,6.75,6.61756180548805,24.9409771775094,26.0529292903846
"B1003T","QUCH",9.6,332,"O","N","N",4,450,NA,NA,NA,5,"F",60,25,"N",NA,"horizontal",NA,FALSE,1,"B1003T",16.8,88,9.51699435477779,1.00872183402952,9.68372960668335,9.6,24.9409771775094,26.0529292903846
"B1003T","QUCH",10.49,313,"O","N","N",1.1,190,NA,NA,NA,2,"SFG",40,25,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,10.2607674748432,1.02234068023847,10.49,10.2607674748432,24.9409771775094,26.0529292903846
"B1003T","CADE",4.22,106,"M","N","N",NA,50,NA,NA,NA,NA,"SHF",90,60,"N",NA,"slope",NA,FALSE,1,"B1003T",16.8,88,4.05559711300314,1.04053728277638,4.22,4.05559711300314,24.9409771775094,26.0529292903846
"B1018C","QUCH",9.1,357,"U","N","N",0.2,156,NA,NA,NA,4,"HS",100,260,"Y",NA,"horizontal",NA,FALSE,8.87,"B1018C",27,136,8.49774045095221,1.07087290468848,9.74494343266518,9.1,221.226467564509,248.288269006815
"B1018C","QUKE",10,360,"O","N","N",9,700,NA,NA,NA,12,"SH",100,220,"N","Distance estimated","slope","yes",FALSE,1,"B1018C",27,136,9.39470069719167,1.06442986555062,10,9.39470069719167,24.9409771775094,27.9919130785586
"B1018C","QUCH",9.8,151,"O","N","SD1",4,350,NA,NA,NA,4,"S",95,300,"Y",NA,"horizontal",NA,FALSE,8.87,"B1018C",27,136,8.78903356923059,1.11502589252915,10.9272537467857,9.8,221.226467564509,248.288269006815
"B1018C","QUKE",8.7,30,"O","N","N",5.1,430,NA,NA,NA,4,"SH",100,200,"N","Distance estimated","slope","yes",FALSE,1,"B1018C",27,136,8.6139600096452,1.00998843624285,8.7,8.6139600096452,24.9409771775094,27.9919130785586
"B1018C","QUCH",3.7,135,"O","N","N",10,550,NA,NA,NA,8,"S",90,300,"Y",NA,"horizontal",NA,FALSE,8.87,"B1018C",27,136,3.29685448211071,1.12228186596552,4.15244290407243,3.7,221.226467564509,248.288269006815
"B1018T","QUCH",3.7,310,"M","N","SD1",3.5,300,NA,NA,NA,1,"S",60,80,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,3.39662509931282,1.08931656918762,4.03047130599419,3.7,24.9409771775094,27.196666689728
"B1018T","QUCH",3.94,30,"M","N","N",4.6,350,NA,NA,NA,5,"SH",100,180,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,3.91313297767857,1.00686585977903,3.94,3.91313297767857,24.9409771775094,27.196666689728
"B1018T","PIPJ",11,218,"M","Y","N",2.4,190,177,12,11,NA,"SH",100,100,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,10.9785784931615,1.00195120951696,11.0214633046865,11,24.9409771775094,27.196666689728
"B1018T","QUCH",2,0,"M","N","N",7,400,NA,NA,NA,7,"SH",70,100,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,1.9101722794877,1.0470259784821,2.09405195696421,2,24.9409771775094,27.196666689728
"B1018T","QUCH",3,252,"O","N","N",4.4,330,NA,NA,NA,13,"S",100,100,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,2.94696469200381,1.01799658751939,3.05398976255816,3,24.9409771775094,27.196666689728
"B1018T","QUCH",5.37,11,"O","N","N",7.1,440,NA,NA,NA,12,"SH",60,180,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,5.2130860123287,1.03010001893316,5.37,5.2130860123287,24.9409771775094,27.196666689728
"B1018T","QUCH",2,127,"O","N","N",3.2,300,NA,NA,NA,6,"S",80,50,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,1.8374753234656,1.08844999138702,2.17689998277405,2,24.9409771775094,27.196666689728
"B1018T","QUCH",9.28,14,"O","N","N",0.5,158,NA,NA,NA,2,"S",90,40,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,9.04636261130616,1.02582666633348,9.28,9.04636261130616,24.9409771775094,27.196666689728
"B1018T","QUCH",4.8,103,"O","N","N",2,220,NA,NA,NA,4,"S",100,40,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,4.51091835962359,1.0640848752582,5.10760740123937,4.8,24.9409771775094,27.196666689728
"B1018T","QUCH",6,324,"M","N","N",4.9,400,NA,NA,NA,2,"S",100,32,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,5.51008026719588,1.08891335680187,6.53348014081121,6,24.9409771775094,27.196666689728
"B1018T","QUCH",7.11,141,"O","N","N",4.1,310,NA,NA,NA,7,"S",95,40,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,6.52497746837852,1.08965893513911,7.11,6.52497746837852,24.9409771775094,27.196666689728
"B1018T","QUCH",5.63,64,"O","N","N",5.1,390,NA,NA,NA,6,"S",100,40,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,5.57739648235323,1.00943155427684,5.63,5.57739648235323,24.9409771775094,27.196666689728
"B1018T","QUCH",5.38,167,"O","N","N",4.1,330,NA,NA,NA,9,"S",100,120,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,5.04221335628214,1.06699173950999,5.38,5.04221335628214,24.9409771775094,27.196666689728
"B1018T","QUCH",9.28,77,"O","N","N",7.2,410,NA,NA,NA,5,"S",100,60,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,9.05851274839949,1.02445073024152,9.28,9.05851274839949,24.9409771775094,27.196666689728
"B1018T","QUCH",9.8,351,"M","N","N",5.8,300,NA,NA,NA,5,"SH",100,100,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,9.23575969411324,1.06109300421127,10.3987114412705,9.8,24.9409771775094,27.196666689728
"B1018T","QUCH",8.98,64,"O","N","N",3.1,345,NA,NA,NA,5,"SH",80,150,"N",NA,"slope",NA,FALSE,1,"B1018T",23.5,316,8.89609598783871,1.00943155427684,8.98,8.89609598783871,24.9409771775094,27.196666689728
"B1018T","QUCH",10,322,"M","N","SD1",4.5,300,NA,NA,NA,9,"SH",100,150,"N",NA,"horizontal",NA,FALSE,1,"B1018T",23.5,316,9.18006783598059,1.08931656918762,10.8931656918762,10,24.9409771775094,27.196666689728
"B1016C","QUCH",6.8,101,"M","N","N",7,400,NA,NA,NA,1,"S",95,350,"N",NA,"slope",NA,FALSE,1,"B1016C",20.5,338,6.66140078702116,1.02080631648059,6.8,6.66140078702116,24.9409771775094,26.6272207756296
"B1016C","QUCH",5.5,292,"M","N","N",3.3,300,NA,NA,NA,3,"H",40,200,"N",NA,"horizontal",NA,FALSE,1,"B1016C",20.5,338,5.3226170562,1.03332626449114,5.68329445470129,5.5,24.9409771775094,26.6272207756296
"B1016C","QUCH",6,299,"O","N","N",3.5,250,NA,NA,NA,3,"SH",80,200,"N",NA,"slope",NA,FALSE,1,"B1016C",20.5,338,5.76054558158975,1.04156801035921,6,5.76054558158975,24.9409771775094,26.6272207756296
